date,open,high,low,close,volume,average,barCount
2019-10-18 15:00:00,139.62,139.63,138.2,138.34,30476,138.849,16521
2019-10-18 16:00:00,138.35,138.37,137.03,137.07,37882,137.88,20013
2019-10-18 17:00:00,137.05,137.45,136.56,137.22,47003,136.991,23710
2019-10-18 18:00:00,137.22,138.23,137.16,138.17,23947,137.817,12529
2019-10-18 19:00:00,138.18,138.5,138.01,138.13,17727,138.236,10635
2019-10-18 20:00:00,138.14,138.28,137.34,137.34,37453,137.832,22261
2019-10-21 14:30:00,138.49,138.51,137.1,137.41,27922,137.83,14034
2019-10-21 15:00:00,137.38,138.11,137.01,137.92,26360,137.586,14823
2019-10-21 16:00:00,137.92,138.0,137.31,137.47,17915,137.72,10148
2019-10-21 17:00:00,137.47,137.96,137.39,137.9,15042,137.775,7740
2019-10-21 18:00:00,137.9,138.07,137.86,138.02,12264,137.997,6411
2019-10-21 19:00:00,138.02,138.16,138.01,138.11,9730,138.087,5948
2019-10-21 20:00:00,138.11,138.5,138.07,138.43,28518,138.273,16165
2019-10-22 14:30:00,138.96,140.01,138.93,139.38,29223,139.487,13214
2019-10-22 15:00:00,139.39,139.57,138.98,139.03,27266,139.277,14479
2019-10-22 16:00:00,139.02,139.03,137.73,137.78,28275,138.298,15275
2019-10-22 17:00:00,137.78,138.11,137.52,137.93,27112,137.81,14385
2019-10-22 18:00:00,137.92,137.92,137.03,137.25,20044,137.497,10887
2019-10-22 19:00:00,137.24,137.65,136.95,137.06,29631,137.273,17228
2019-10-22 20:00:00,137.06,137.17,136.26,136.39,56566,136.713,28779
2019-10-23 14:30:00,136.7,136.99,135.81,136.4,34508,136.473,16612
2019-10-23 15:00:00,136.4,136.47,135.61,135.94,31461,135.974,17500
2019-10-23 16:00:00,135.94,136.38,135.92,136.05,22579,136.196,13342
2019-10-23 17:00:00,136.04,136.21,135.82,136.14,22360,135.983,11620
2019-10-23 18:00:00,136.15,136.27,135.97,136.22,19148,136.174,10958
2019-10-23 19:00:00,136.22,136.26,135.96,136.24,20380,136.13,11675
2019-10-23 20:00:00,136.24,137.45,136.15,137.25,66176,136.934,35505
2019-10-24 14:30:00,139.11,140.09,138.72,139.37,84154,139.519,35964
2019-10-24 15:00:00,139.37,139.92,138.67,139.65,55878,139.407,27205
2019-10-24 16:00:00,139.65,140.26,139.32,140.16,49981,139.858,22654
2019-10-24 17:00:00,140.17,140.42,139.59,140.36,35059,140.081,15813
2019-10-24 18:00:00,140.37,140.4,139.68,139.73,25190,140.11,12829
2019-10-24 19:00:00,139.74,140.1,139.64,140.0,16055,139.953,8879
2019-10-24 20:00:00,140.0,140.09,139.71,139.95,29893,139.943,17039
2019-10-25 14:30:00,139.35,140.38,139.2,140.31,28575,139.827,12899
2019-10-25 15:00:00,140.31,141.07,140.29,140.77,43135,140.72,23142
2019-10-25 16:00:00,140.78,141.14,140.6,140.86,27843,140.928,15954
2019-10-25 17:00:00,140.86,140.93,140.5,140.62,16106,140.683,8278
2019-10-25 18:00:00,140.64,140.87,140.5,140.56,14171,140.667,7421
2019-10-25 19:00:00,140.56,140.62,140.18,140.44,15005,140.374,8351
2019-10-25 20:00:00,140.43,140.82,140.31,140.73,35813,140.539,20237
2019-10-28 13:30:00,144.4,145.67,144.28,144.41,91237,144.892,36112
2019-10-28 14:00:00,144.41,144.51,143.7,143.9,49424,144.165,24068
2019-10-28 15:00:00,143.89,144.26,143.55,143.99,31887,143.88,16408
2019-10-28 16:00:00,144.0,144.02,143.52,143.6,19723,143.7,11319
2019-10-28 17:00:00,143.6,144.34,143.51,144.12,21339,143.989,10428
2019-10-28 18:00:00,144.11,144.4,144.03,144.36,18689,144.233,9292
2019-10-28 19:00:00,144.35,144.4,143.96,144.2,34757,144.141,19551
2019-10-29 13:30:00,144.07,144.5,143.81,144.08,26158,144.138,13124
2019-10-29 14:00:00,144.08,144.12,143.31,143.42,26424,143.752,16737
2019-10-29 15:00:00,143.43,143.72,142.9,143.16,22572,143.298,13031
2019-10-29 16:00:00,143.16,143.73,143.05,143.53,15158,143.432,8518
2019-10-29 17:00:00,143.53,143.61,142.79,142.85,14935,143.092,8591
2019-10-29 18:00:00,142.85,143.15,142.65,143.09,15365,142.909,8553
2019-10-29 19:00:00,143.09,143.27,142.73,142.81,27584,142.934,17914
2019-10-30 13:30:00,143.45,143.72,143.07,143.32,19696,143.356,9011
2019-10-30 14:00:00,143.31,143.89,142.79,143.8,25272,143.369,13471
2019-10-30 15:00:00,143.79,143.86,143.5,143.63,15360,143.677,7943
2019-10-30 16:00:00,143.63,143.91,143.55,143.72,9400,143.777,5884
2019-10-30 17:00:00,143.72,143.85,143.39,143.46,10101,143.665,6552
2019-10-30 18:00:00,143.45,144.31,143.2,144.19,24140,143.798,14298
2019-10-30 19:00:00,144.19,145.0,144.17,144.56,34076,144.607,21803
2019-10-31 13:30:00,144.72,144.97,143.9,144.09,23332,144.519,12092
2019-10-31 14:00:00,144.08,144.24,143.55,144.21,22309,143.896,14421
2019-10-31 15:00:00,144.22,144.52,143.76,143.88,16574,144.129,10354
2019-10-31 16:00:00,143.87,144.06,143.46,143.58,15214,143.757,9296
2019-10-31 17:00:00,143.58,143.95,143.51,143.6,12969,143.711,8262
2019-10-31 18:00:00,143.6,143.62,143.13,143.29,14132,143.403,7821
2019-10-31 19:00:00,143.3,143.5,142.99,143.39,46965,143.279,25208
2019-11-01 13:30:00,144.26,144.42,143.23,143.28,26397,143.772,12622
2019-11-01 14:00:00,143.28,143.84,143.03,143.52,28074,143.612,14549
2019-11-01 15:00:00,143.52,143.71,143.32,143.41,16742,143.49,7710
2019-11-01 16:00:00,143.42,143.43,142.96,143.02,17453,143.152,9543
2019-11-01 17:00:00,143.03,143.35,142.98,143.33,22917,143.161,10169
2019-11-01 18:00:00,143.33,143.38,143.22,143.38,18704,143.307,8785
2019-11-01 19:00:00,143.37,143.75,143.18,143.72,61878,143.421,26012
2019-11-04 14:30:00,144.83,145.0,144.22,144.42,22302,144.57,9767
2019-11-04 15:00:00,144.41,144.73,144.16,144.43,20622,144.443,11265
2019-11-04 16:00:00,144.44,144.75,144.39,144.6,16658,144.575,9080
2019-11-04 17:00:00,144.6,144.8,144.52,144.76,12984,144.677,7104
2019-11-04 18:00:00,144.77,144.81,144.62,144.65,11624,144.727,5694
2019-11-04 19:00:00,144.65,144.69,144.37,144.39,13129,144.552,7084
2019-11-04 20:00:00,144.39,144.72,144.26,144.52,24756,144.441,14961
2019-11-05 14:30:00,144.99,145.02,144.23,144.42,23027,144.673,10288
2019-11-05 15:00:00,144.42,144.68,143.9,144.13,21970,144.238,12394
2019-11-05 16:00:00,144.15,144.64,144.11,144.54,14148,144.405,8384
2019-11-05 17:00:00,144.53,144.73,144.36,144.7,11340,144.559,6332
2019-11-05 18:00:00,144.7,144.76,144.46,144.58,12059,144.63,6274
2019-11-05 19:00:00,144.58,144.71,144.46,144.52,11370,144.581,6057
2019-11-05 20:00:00,144.52,144.78,144.4,144.46,25284,144.609,14921
2019-11-06 14:30:00,144.34,144.52,143.76,144.04,18290,144.026,8204
2019-11-06 15:00:00,144.04,144.14,143.79,143.88,17753,143.939,10269
2019-11-06 16:00:00,143.88,144.2,143.2,143.45,23576,143.706,13929
2019-11-06 17:00:00,143.47,143.79,143.44,143.76,10699,143.639,6428
2019-11-06 18:00:00,143.77,143.98,143.66,143.96,9179,143.859,5604
2019-11-06 19:00:00,143.96,144.08,143.85,143.95,9011,143.954,5849
2019-11-06 20:00:00,143.96,144.18,143.9,144.06,17319,144.024,11381
2019-11-07 14:30:00,143.84,144.87,143.67,144.69,20866,144.459,9443
2019-11-07 15:00:00,144.69,144.88,144.54,144.74,17835,144.726,10117
2019-11-07 16:00:00,144.74,144.85,144.38,144.77,16126,144.663,9403
2019-11-07 17:00:00,144.78,144.83,144.51,144.75,10712,144.656,6607
2019-11-07 18:00:00,144.75,144.75,144.58,144.71,9643,144.653,5427
2019-11-07 19:00:00,144.71,144.83,144.0,144.31,17631,144.566,10388
2019-11-07 20:00:00,144.31,144.53,143.8,144.28,27529,144.113,16520
2019-11-08 14:30:00,144.0,144.5,143.85,144.14,15678,144.174,8014
2019-11-08 15:00:00,144.15,144.54,143.76,144.4,16698,144.123,8819
2019-11-08 16:00:00,144.4,144.75,144.3,144.71,12511,144.643,6963
2019-11-08 17:00:00,144.7,145.4,144.68,145.07,21084,145.063,10323
2019-11-08 18:00:00,145.08,145.24,145.02,145.09,9590,145.121,5260
2019-11-08 19:00:00,145.09,145.25,145.05,145.14,8770,145.157,5059
2019-11-08 20:00:00,145.14,145.99,145.06,145.96,37751,145.615,18567
2019-11-11 14:30:00,145.34,145.78,144.73,145.62,23679,145.248,11230
2019-11-11 15:00:00,145.62,145.94,145.27,145.67,15737,145.665,8324
2019-11-11 16:00:00,145.67,145.88,145.43,145.84,11508,145.675,6439
2019-11-11 17:00:00,145.84,146.15,145.77,146.09,12214,145.977,6645
2019-11-11 18:00:00,146.09,146.27,146.06,146.14,11845,146.163,6585
2019-11-11 19:00:00,146.14,146.42,146.11,146.21,12599,146.297,6736
2019-11-11 20:00:00,146.21,146.26,145.76,146.12,22795,145.995,12744
2019-11-12 14:30:00,146.28,147.16,146.06,147.12,20744,146.602,9162
2019-11-12 15:00:00,147.13,147.49,146.91,147.36,24058,147.28,13431
2019-11-12 16:00:00,147.36,147.57,147.11,147.22,15855,147.342,8357
2019-11-12 17:00:00,147.21,147.5,146.95,147.45,13744,147.211,7461
2019-11-12 18:00:00,147.46,147.48,147.12,147.2,10474,147.324,5540
2019-11-12 19:00:00,147.21,147.22,146.5,146.75,18849,146.878,9611
2019-11-12 20:00:00,146.75,147.2,146.71,147.08,24337,146.981,13180
2019-11-13 14:30:00,146.84,147.15,146.28,147.14,18839,146.729,9644
2019-11-13 15:00:00,147.14,147.47,147.01,147.35,22164,147.263,11898
2019-11-13 16:00:00,147.35,147.4,146.85,147.09,14223,147.073,7866
2019-11-13 17:00:00,147.09,147.22,146.99,147.17,11497,147.114,5941
2019-11-13 18:00:00,147.17,147.18,146.48,146.83,15289,146.891,8527
2019-11-13 19:00:00,146.81,147.05,146.62,147.05,13473,146.85,7233
2019-11-13 20:00:00,147.05,147.41,147.0,147.34,24562,147.192,14599
2019-11-14 14:30:00,147.02,148.0,147.02,147.87,18585,147.605,8819
2019-11-14 15:00:00,147.87,148.09,147.39,147.44,17227,147.757,9726
2019-11-14 16:00:00,147.44,147.95,147.26,147.33,15629,147.634,8924
2019-11-14 17:00:00,147.33,147.75,147.22,147.72,10312,147.479,5696
2019-11-14 18:00:00,147.72,147.8,147.0,147.5,11812,147.584,7213
2019-11-14 19:00:00,147.5,147.95,147.42,147.95,9000,147.786,4820
2019-11-14 20:00:00,147.94,148.41,147.85,148.06,30073,148.139,17401
2019-11-15 14:30:00,148.88,149.11,148.27,148.73,35579,148.822,9240
2019-11-15 15:00:00,148.72,149.56,148.66,149.55,28015,149.207,15496
2019-11-15 16:00:00,149.55,149.81,149.47,149.56,22023,149.648,11307
2019-11-15 17:00:00,149.57,149.85,149.52,149.64,15099,149.677,8538
2019-11-15 18:00:00,149.64,149.71,149.46,149.49,9532,149.588,5092
2019-11-15 19:00:00,149.49,149.67,149.47,149.65,9533,149.577,5325
2019-11-15 20:00:00,149.66,149.99,149.33,149.95,37091,149.676,20252
2019-11-18 14:30:00,150.06,150.16,149.14,149.3,25175,149.72,9773
2019-11-18 15:00:00,149.3,149.53,148.98,149.44,27068,149.236,13955
2019-11-18 16:00:00,149.44,149.86,149.19,149.86,21783,149.478,11628
2019-11-18 17:00:00,149.86,150.04,149.59,149.73,13038,149.821,6373
2019-11-18 18:00:00,149.73,150.32,149.67,150.29,13407,150.049,6426
2019-11-18 19:00:00,150.3,150.55,150.2,150.4,16308,150.39,8839
2019-11-18 20:00:00,150.41,150.44,150.07,150.34,29628,150.205,16774
2019-11-19 14:30:00,150.88,151.13,150.19,150.34,26507,150.619,11188
2019-11-19 15:00:00,150.34,151.07,150.27,150.45,26150,150.665,14378
2019-11-19 16:00:00,150.44,151.27,150.27,151.07,25321,150.763,14018
2019-11-19 17:00:00,151.06,151.33,150.86,150.99,14489,151.069,8288
2019-11-19 18:00:00,150.99,151.0,150.69,150.71,12413,150.796,6351
2019-11-19 19:00:00,150.72,150.88,150.39,150.41,16760,150.643,9423
2019-11-19 20:00:00,150.41,150.62,150.22,150.39,31743,150.453,18641
2019-11-20 14:30:00,150.23,150.85,149.75,150.61,30027,150.418,14511
2019-11-20 15:00:00,150.61,150.7,150.07,150.33,24718,150.322,13222
2019-11-20 16:00:00,150.33,150.47,149.96,150.06,15870,150.226,8982
2019-11-20 17:00:00,150.08,150.22,148.96,149.31,21016,149.861,12106
2019-11-20 18:00:00,149.32,149.35,148.46,149.13,33255,148.908,20853
2019-11-20 19:00:00,149.12,149.6,148.81,149.38,15346,149.265,9313
2019-11-20 20:00:00,149.37,149.62,149.08,149.62,24030,149.403,15561
2019-11-21 14:30:00,149.46,149.77,149.1,149.17,16477,149.42,8377
2019-11-21 15:00:00,149.16,149.33,148.5,148.97,20426,148.916,12016
2019-11-21 16:00:00,148.97,149.39,148.93,149.03,13262,149.173,8238
2019-11-21 17:00:00,149.04,149.57,148.99,149.56,9505,149.293,5727
2019-11-21 18:00:00,149.57,149.66,149.25,149.31,7847,149.488,4545
2019-11-21 19:00:00,149.31,149.8,149.24,149.69,9961,149.586,6125
2019-11-21 20:00:00,149.69,149.71,149.2,149.49,26219,149.498,15749
2019-11-22 14:30:00,150.07,150.3,149.61,149.75,18513,149.994,8767
2019-11-22 15:00:00,149.75,149.88,148.88,149.06,22935,149.421,11549
2019-11-22 16:00:00,149.05,149.41,148.82,149.19,14494,149.128,8050
2019-11-22 17:00:00,149.19,149.39,149.03,149.34,8658,149.194,4698
2019-11-22 18:00:00,149.35,149.48,149.21,149.34,7748,149.381,4363
2019-11-22 19:00:00,149.34,149.47,149.1,149.44,9451,149.279,5374
2019-11-22 20:00:00,149.44,149.65,149.25,149.63,22646,149.467,11957
2019-11-25 14:30:00,150.02,150.79,149.92,150.64,22496,150.421,8052
2019-11-25 15:00:00,150.65,150.87,150.3,150.77,18871,150.621,9087
2019-11-25 16:00:00,150.78,150.96,150.7,150.8,14418,150.846,7031
2019-11-25 17:00:00,150.8,150.83,150.66,150.78,8912,150.75,4954
2019-11-25 18:00:00,150.78,150.96,150.7,150.95,10453,150.808,5555
2019-11-25 19:00:00,150.96,151.04,150.86,150.96,13262,150.968,7404
2019-11-25 20:00:00,150.95,151.35,150.94,151.22,33624,151.128,18850
2019-11-26 14:30:00,151.37,152.2,151.32,151.94,23696,151.798,10730
2019-11-26 15:00:00,151.95,152.14,151.75,151.99,19454,151.992,10751
2019-11-26 16:00:00,151.99,152.19,151.87,151.98,12762,152.043,7973
2019-11-26 17:00:00,151.98,152.1,151.93,152.04,9093,152.018,5227
2019-11-26 18:00:00,152.05,152.17,151.9,151.97,8087,152.023,4828
2019-11-26 19:00:00,151.99,152.13,151.86,152.07,9514,151.99,5755
2019-11-26 20:00:00,152.06,152.42,151.93,152.0,31087,152.19,16982
2019-11-27 14:30:00,152.35,152.5,151.61,151.7,20643,152.041,9012
2019-11-27 15:00:00,151.69,152.27,151.52,152.08,19531,151.937,10378
2019-11-27 16:00:00,152.09,152.35,152.0,152.29,11512,152.181,6803
2019-11-27 17:00:00,152.29,152.33,152.13,152.18,9013,152.237,5516
2019-11-27 18:00:00,152.18,152.29,151.95,152.07,11156,152.129,5919
2019-11-27 19:00:00,152.07,152.16,151.93,152.0,9587,152.033,5455
2019-11-27 20:00:00,152.0,152.35,151.93,152.34,21695,152.111,13803
2019-11-29 14:30:00,152.1,152.14,151.43,152.13,15880,151.897,6421
2019-11-29 15:00:00,152.12,152.3,151.6,151.7,14505,151.934,7873
2019-11-29 16:00:00,151.69,151.81,151.48,151.8,13244,151.638,7298
2019-11-29 17:00:00,151.79,151.81,151.28,151.38,27273,151.513,14935
2019-12-02 14:30:00,151.8,151.87,149.22,149.31,29285,150.636,13577
2019-12-02 15:00:00,149.29,149.64,148.32,148.95,45000,149.014,24442
2019-12-02 16:00:00,148.94,149.6,148.47,149.58,27786,148.973,15182
2019-12-02 17:00:00,149.59,149.92,149.23,149.53,18790,149.587,9831
2019-12-02 18:00:00,149.53,150.21,149.51,150.02,11805,149.992,5984
2019-12-02 19:00:00,150.02,150.22,149.97,150.17,12742,150.111,7341
2019-12-02 20:00:00,150.17,150.2,149.57,149.59,34710,149.824,20879
2019-12-03 14:30:00,147.48,147.97,146.65,147.8,35866,147.386,17527
2019-12-03 15:00:00,147.81,148.41,147.39,147.93,32693,147.935,18671
2019-12-03 16:00:00,147.96,148.23,147.77,148.21,19972,147.97,10934
2019-12-03 17:00:00,148.21,148.4,147.95,148.26,13733,148.181,7251
2019-12-03 18:00:00,148.26,148.89,148.2,148.57,16943,148.596,7809
2019-12-03 19:00:00,148.56,148.71,148.28,148.54,11129,148.481,6312
2019-12-03 20:00:00,148.56,149.43,148.37,149.32,33174,149.047,17238
2019-12-04 14:30:00,150.06,150.18,149.2,149.73,23970,149.725,9289
2019-12-04 15:00:00,149.7,149.81,149.25,149.76,23622,149.544,12284
2019-12-04 16:00:00,149.77,149.98,149.5,149.75,18449,149.735,9671
2019-12-04 17:00:00,149.76,149.79,149.31,149.53,13312,149.54,6411
2019-12-04 18:00:00,149.53,149.64,149.36,149.51,12153,149.515,6091
2019-12-04 19:00:00,149.52,149.9,149.49,149.82,11864,149.718,7171
2019-12-04 20:00:00,149.83,149.99,149.67,149.83,23200,149.828,13497
2019-12-05 14:30:00,150.05,150.32,149.56,150.13,15475,149.992,6709
2019-12-05 15:00:00,150.12,150.19,149.59,149.83,21119,149.854,11237
2019-12-05 16:00:00,149.83,150.04,149.63,149.86,15778,149.85,7741
2019-12-05 17:00:00,149.85,149.99,149.79,149.84,7483,149.886,4190
2019-12-05 18:00:00,149.83,149.96,149.6,149.83,10706,149.804,5646
2019-12-05 19:00:00,149.83,150.16,149.5,149.93,13797,149.945,8128
2019-12-05 20:00:00,149.95,150.15,149.81,149.92,19180,149.972,11003
2019-12-06 14:30:00,151.01,151.1,150.27,150.65,18127,150.712,7820
2019-12-06 15:00:00,150.63,151.3,150.4,151.02,24089,150.817,13303
2019-12-06 16:00:00,151.01,151.5,150.94,151.26,13514,151.265,7298
2019-12-06 17:00:00,151.26,151.39,151.06,151.18,9977,151.262,5660
2019-12-06 18:00:00,151.18,151.5,151.15,151.4,8793,151.374,5228
2019-12-06 19:00:00,151.39,151.64,151.39,151.51,12592,151.521,7134
2019-12-06 20:00:00,151.51,151.87,151.34,151.75,22792,151.665,14169
2019-12-09 14:30:00,151.13,152.21,150.91,152.01,21218,151.76,10188
2019-12-09 15:00:00,152.01,152.09,151.66,151.75,16932,151.847,9315
2019-12-09 16:00:00,151.75,151.9,151.42,151.86,13985,151.686,7949
2019-12-09 17:00:00,151.86,152.09,151.67,151.8,9816,151.879,5779
2019-12-09 18:00:00,151.81,151.89,151.6,151.75,6580,151.759,4346
2019-12-09 19:00:00,151.74,151.78,151.26,151.46,11597,151.47,6841
2019-12-09 20:00:00,151.47,151.63,151.22,151.36,16763,151.412,10313
2019-12-10 14:30:00,151.15,151.48,150.89,151.27,18422,151.204,8826
2019-12-10 15:00:00,151.27,151.89,151.19,151.66,19587,151.597,11684
2019-12-10 16:00:00,151.66,151.87,151.13,151.72,18109,151.618,11325
2019-12-10 17:00:00,151.72,151.72,151.27,151.43,11946,151.459,7027
2019-12-10 18:00:00,151.43,151.6,151.3,151.32,8268,151.47,5489
2019-12-10 19:00:00,151.33,151.52,151.3,151.47,8622,151.401,5359
2019-12-10 20:00:00,151.48,151.7,150.76,151.17,30224,151.087,18737
2019-12-11 14:30:00,151.61,151.83,150.33,150.9,26188,150.842,10413
2019-12-11 15:00:00,150.9,151.19,150.85,151.04,19316,150.981,10511
2019-12-11 16:00:00,151.04,151.45,150.91,151.1,18374,151.219,8584
2019-12-11 17:00:00,151.09,151.24,150.96,151.14,9026,151.103,4870
2019-12-11 18:00:00,151.15,151.18,150.99,151.12,6927,151.089,4128
2019-12-11 19:00:00,151.11,151.85,150.97,151.81,17177,151.482,8962
2019-12-11 20:00:00,151.81,151.87,151.48,151.69,28974,151.707,15655
2019-12-12 14:30:00,151.75,152.94,151.02,152.87,29704,152.152,13235
2019-12-12 15:00:00,152.87,153.42,152.67,153.09,34002,153.076,20731
2019-12-12 16:00:00,153.1,153.14,151.88,152.17,19647,152.436,12014
2019-12-12 17:00:00,152.14,152.19,151.47,151.74,17453,151.818,9834
2019-12-12 18:00:00,151.74,152.21,151.71,152.08,11802,152.022,7117
2019-12-12 19:00:00,152.08,152.87,151.81,152.64,23739,152.363,14793
2019-12-12 20:00:00,152.64,153.44,152.49,153.23,38881,153.019,21117
2019-12-13 14:30:00,153.12,153.79,152.83,153.6,19412,153.373,9339
2019-12-13 15:00:00,153.59,154.6,153.43,153.93,52093,154.046,31583
2019-12-13 16:00:00,153.94,154.66,153.87,154.66,24138,154.285,13598
2019-12-13 17:00:00,154.67,154.89,154.56,154.84,17486,154.707,10078
2019-12-13 18:00:00,154.85,154.85,154.4,154.52,14792,154.547,8461
2019-12-13 19:00:00,154.52,154.64,154.34,154.56,13397,154.489,8575
2019-12-13 20:00:00,154.56,154.67,154.32,154.54,28815,154.505,17647
2019-12-16 14:30:00,155.13,155.9,154.82,155.57,27764,155.4,12765
2019-12-16 15:00:00,155.57,155.61,155.16,155.32,22972,155.419,13026
2019-12-16 16:00:00,155.32,155.35,155.13,155.25,14172,155.237,7737
2019-12-16 17:00:00,155.24,155.36,155.18,155.27,12567,155.277,6451
2019-12-16 18:00:00,155.27,155.6,155.2,155.54,12771,155.364,7071
2019-12-16 19:00:00,155.55,155.6,155.21,155.44,11269,155.374,6465
2019-12-16 20:00:00,155.44,155.85,155.32,155.54,28192,155.569,17428
2019-12-17 14:30:00,155.45,155.72,154.67,154.79,30129,155.164,13713
2019-12-17 15:00:00,154.8,155.43,154.45,155.03,22466,155.097,12310
2019-12-17 16:00:00,155.03,155.33,155.03,155.17,14067,155.173,8383
2019-12-17 17:00:00,155.18,155.24,154.82,154.86,13155,155.07,7136
2019-12-17 18:00:00,154.86,155.02,154.79,154.94,11497,154.905,6531
2019-12-17 19:00:00,154.95,154.98,154.48,154.75,16640,154.692,9754
2019-12-17 20:00:00,154.74,154.99,154.46,154.79,32365,154.696,17904
2019-12-18 14:30:00,154.42,154.7,154.18,154.57,18491,154.49,7011
2019-12-18 15:00:00,154.57,155.2,154.43,155.15,18856,154.777,9392
2019-12-18 16:00:00,155.15,155.48,155.04,155.32,20873,155.286,11326
2019-12-18 17:00:00,155.32,155.37,155.0,155.01,10752,155.177,5992
2019-12-18 18:00:00,155.01,155.12,154.91,154.94,7745,155.002,4380
2019-12-18 19:00:00,154.95,154.99,154.82,154.9,9637,154.909,5439
2019-12-18 20:00:00,154.91,154.94,154.36,154.37,32259,154.632,18188
2019-12-19 14:30:00,154.22,154.78,153.75,154.5,15304,154.439,6416
2019-12-19 15:00:00,154.51,154.7,154.31,154.47,15436,154.474,8962
2019-12-19 16:00:00,154.47,154.96,154.38,154.93,15303,154.699,7984
2019-12-19 17:00:00,154.93,155.14,154.92,154.99,12144,155.04,6000
2019-12-19 18:00:00,154.98,155.34,154.9,155.3,15794,155.164,6854
2019-12-19 19:00:00,155.3,155.75,155.28,155.63,26308,155.517,10268
2019-12-19 20:00:00,155.63,155.77,155.34,155.71,46435,155.585,22577
2019-12-20 14:30:00,157.33,158.49,156.29,156.43,134340,157.375,20594
2019-12-20 15:00:00,156.43,157.13,156.41,156.78,23234,156.861,12408
2019-12-20 16:00:00,156.78,157.24,156.69,157.08,18591,157.033,10787
2019-12-20 17:00:00,157.07,157.47,156.99,157.18,15382,157.186,8035
2019-12-20 18:00:00,157.17,157.21,156.96,157.14,12213,157.114,6254
2019-12-20 19:00:00,157.15,157.44,156.99,157.35,12702,157.192,6873
2019-12-20 20:00:00,157.35,157.53,157.05,157.39,39683,157.277,20933
2019-12-23 14:30:00,158.0,158.12,157.54,157.66,18022,157.746,8431
2019-12-23 15:00:00,157.67,157.8,157.32,157.8,17703,157.534,10571
2019-12-23 16:00:00,157.79,157.81,157.47,157.65,11530,157.586,6790
2019-12-23 17:00:00,157.66,157.68,157.48,157.5,11392,157.574,6782
2019-12-23 18:00:00,157.5,157.64,157.46,157.53,7001,157.525,4388
2019-12-23 19:00:00,157.53,157.67,157.4,157.49,12268,157.555,6731
2019-12-23 20:00:00,157.5,157.52,157.27,157.41,26813,157.401,16090
2019-12-24 14:30:00,157.48,157.6,157.11,157.31,10957,157.337,5022
2019-12-24 15:00:00,157.29,157.59,157.22,157.59,9811,157.407,6139
2019-12-24 16:00:00,157.59,157.71,157.49,157.5,8961,157.601,4917
2019-12-24 17:00:00,157.51,157.53,157.22,157.39,12567,157.388,7287
2019-12-26 14:30:00,157.55,157.87,157.4,157.77,10785,157.687,4551
2019-12-26 15:00:00,157.77,158.14,157.77,158.09,10581,157.945,5590
2019-12-26 16:00:00,158.09,158.28,158.02,158.26,9143,158.158,5268
2019-12-26 17:00:00,158.27,158.41,158.06,158.15,8549,158.197,4573
2019-12-26 18:00:00,158.15,158.38,158.15,158.37,6260,158.27,3396
2019-12-26 19:00:00,158.37,158.41,158.25,158.37,7378,158.344,4610
2019-12-26 20:00:00,158.38,158.73,158.23,158.67,19920,158.429,12111
2019-12-27 14:30:00,159.38,159.55,158.23,158.25,23053,159.041,10220
2019-12-27 15:00:00,158.24,158.96,158.22,158.76,19680,158.66,10725
2019-12-27 16:00:00,158.76,159.0,158.61,158.62,12340,158.848,6735
2019-12-27 17:00:00,158.63,158.86,158.47,158.64,8572,158.655,5037
2019-12-27 18:00:00,158.64,158.82,158.53,158.75,7826,158.689,4979
2019-12-27 19:00:00,158.76,158.99,158.75,158.98,8124,158.891,4392
2019-12-27 20:00:00,158.99,159.08,158.39,158.95,23606,158.82,13481
2019-12-30 14:30:00,158.83,159.02,157.07,157.18,24477,157.85,12973
2019-12-30 15:00:00,157.17,157.67,156.73,157.61,23835,157.201,13355
2019-12-30 16:00:00,157.62,157.93,157.32,157.74,11682,157.677,6673
2019-12-30 17:00:00,157.75,158.14,157.63,158.02,11501,157.875,5904
2019-12-30 18:00:00,158.01,158.15,157.89,158.06,8884,157.999,4986
2019-12-30 19:00:00,158.07,158.08,157.76,157.92,8981,157.933,5363
2019-12-30 20:00:00,157.91,158.01,157.38,157.68,22793,157.708,13517
2019-12-31 14:30:00,156.85,157.63,156.49,157.25,14400,157.134,6565
2019-12-31 15:00:00,157.25,157.36,156.68,156.85,14165,156.96,7989
2019-12-31 16:00:00,156.85,157.02,156.45,156.88,15285,156.786,8930
2019-12-31 17:00:00,156.89,157.0,156.68,156.9,7847,156.849,4737
2019-12-31 18:00:00,156.91,157.02,156.82,156.99,6535,156.917,3676
2019-12-31 19:00:00,157.0,157.32,156.76,157.28,9524,157.073,6008
2019-12-31 20:00:00,157.28,157.77,157.18,157.49,34720,157.457,20061
2020-01-02 14:30:00,158.65,159.55,158.33,159.53,31860,159.081,15622
2020-01-02 15:00:00,159.53,159.56,158.78,159.46,24953,159.172,14580
2020-01-02 16:00:00,159.47,159.63,159.11,159.37,17767,159.426,10326
2020-01-02 17:00:00,159.37,159.8,159.3,159.69,13383,159.589,7626
2020-01-02 18:00:00,159.7,159.77,159.44,159.75,12345,159.607,6733
2020-01-02 19:00:00,159.75,160.04,159.69,160.02,16847,159.907,8397
2020-01-02 20:00:00,160.01,160.73,159.89,160.73,34843,160.295,20401
2020-01-03 14:30:00,158.32,159.93,158.06,159.67,31281,159.238,15489
